article_type,author_names,authorinfo,citation,citation_date,correspondence_author,keywords,titles
"['\nNature |\n\t\t\t\t\tBooks and Arts\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tBooks and Arts\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tBooks and Arts\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Jim Fleming', '1']","['Jim Fleming is the Charles A. Dana Professor of Science, Technology, and Society at Colby College in Maine. His latest book is Inventing Atmospheric Science (MIT Press, 2016).', 'Jim Fleming is the Charles A. Dana Professor of Science, Technology, and Society at Colby College in Maine. His latest book is Inventing Atmospheric Science (MIT Press, 2016).']","['Nature', '\n\t\t\t544,', '32–33', '(06 April 2017)', 'doi:10.1038/544032a', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t'],"['Jim Fleming', 'Jim Fleming']",[],Meteorology: Weather makers
"['\nNature |\n\t\t\t\t\tNews & Views\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tNews and Views\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tNews and Views\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']",[],[],"['Nature', '\n\t\t\t544,', '43', '(06 April 2017)', 'doi:10.1038/544043a', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t'],[],"['History', 'Evolution', 'Materials science']",50 & 100 Years Ago
"['\nNature |\n\t\t\t\t\tBooks and Arts\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tBooks and Arts\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tBooks and Arts\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Roger Fouquet', '1']","['Roger Fouquet is an associate professorial research fellow at the Grantham Research Institute on Climate Change and the Environment at the London School of Economics and Political Science.', 'Roger Fouquet is an associate professorial research fellow at the Grantham Research Institute on Climate Change and the Environment at the London School of Economics and Political Science.']","['Nature', '\n\t\t\t544,', '29–30', '(06 April 2017)', 'doi:10.1038/544029a', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t'],"['Roger Fouquet', 'Roger Fouquet']",[],"Energy: Muscle, steam and combustion"
"['\nNature |\n\t\t\t\t\tLetter\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Ge Wu', '1', 'Ka-Cheung Chan', '1', 'Linli Zhu', '1', '2', 'Ligang Sun', '1', 'Jian Lu', '1', '3']","['Department of Mechanical and Biomedical Engineering, City University of Hong Kong, Kowloon, Hong Kong, China', 'Department of Engineering Mechanics and Key Laboratory of Soft Machines and Smart Devices of Zhejiang Province, Zhejiang University, Hangzhou 310027, China', 'Centre for Advanced Structural Materials, City University of Hong Kong, Shenzhen Research Institute, 8 Yuexing 1st Road, Shenzhen Hi-Tech Industrial Park, Nanshan District, Shenzhen, China']","['Nature', '(2017)', 'doi:10.1038/nature21691', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t19 July 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t03 February 2017\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t']","['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t19 July 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t03 February 2017\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t']",['Jian Lu'],[],Dual-phase nanostructuring as a route to high-strength magnesium alloys
[],[],[],[],[],[],[],Fish-inspired robot leaves rivals in its wake
"['\nNature |\n\t\t\t\t\tNews & Views\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tNews and Views\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tNews and Views\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Andrew A. Rosenberg', '1']","['Andrew A. Rosenberg is at the Center for Science and Democracy, Union of Concerned Scientists, Cambridge, Massachusetts 02138, USA.']","['Nature', '(2017)', 'doi:10.1038/nature21906', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t'],['Andrew A. Rosenberg'],[],Marine conservation: The race to fish slows down
"['\nNature |\n\t\t\t\t\tLetter\t\t\t\t\tOpen ', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Michael R. Hall', '1', '*', 'Kevin M. Kocot', '2', '*', '†', 'Kenneth W. Baughman', '3', '*', 'Selene L. Fernandez-Valverde', '2', '†', 'Marie E. A. Gauthier', '2', 'William L. Hatleberg', '2', 'Arunkumar Krishnan', '2', 'Carmel McDougall', '2', 'Cherie A. Motti', '1', 'Eiichi Shoguchi', '3', 'Tianfang Wang', '4', 'Xueyan Xiang', '2', 'Min Zhao', '2', '4', 'Utpal Bose', '1', '4', 'Chuya Shinzato', '3', 'Kanako Hisata', '3', 'Manabu Fujie', '5', 'Miyuki Kanda', '5', 'Scott F. Cummins', '4', 'Noriyuki Satoh', '3', 'Sandie M. Degnan', '2', 'Bernard M. Degnan', '2']","['Australian Institute of Marine Science (AIMS), Cape Ferguson, Townsville, Queensland 4810, Australia', 'Centre for Marine Science, School of Biological Sciences, The University of Queensland, Brisbane, Queensland 4072, Australia', 'Marine Genomics Unit, Okinawa Institute of Science and Technology Graduate University, Onna, Okinawa 904-0495, Japan', 'Genecology Research Centre, University of the Sunshine Coast, Maroochydore DC, Queensland 4558, Australia', 'DNA Sequencing Section, Okinawa Institute of Science and Technology Graduate University, Onna, Okinawa 904-0495, Japan']","['Nature', '(2017)', 'doi:10.1038/nature22033', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t21 June 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t05 March 2017\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t']","['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t21 June 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t05 March 2017\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t']",['Bernard M. Degnan'],[],The crown-of-thorns starfish genome as a guide for biocontrol of this coral reef pest
"['\nNature |\n\t\t\t\t\tNews & Views\t\t\t\t', '\nNature\n']","['Young Duck Kim', '1', 'James Hone', '2']","['Young Duck Kim is in the Department of Physics and Center for Humanities and Sciences, Kyung Hee University, Seoul 02447, Republic of Korea.', 'James Hone is in the Department of Mechanical Engineering, Columbia University, New York, New York 10027, USA.']","['Nature', '(2017)', 'doi:10.1038/nature21908', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t'],"['Young Duck Kim', 'James Hone']",[],Materials Science: Screen printing of 2D semiconductors
"['\nNature |\n\t\t\t\t\tArticle\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tArticle\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Haitao Zhang', '1', '2', 'Gye Won Han', '1', 'Alexander Batyuk', '3', 'Andrii Ishchenko', '1', 'Kate L. White', '1', '4', 'Nilkanth Patel', '4', 'Anastasiia Sadybekov', '1', 'Beata Zamlynny', '5', 'Michael T. Rudd', '6', 'Kaspar Hollenstein', '6', 'Alexandra Tolstikova', '7', '8', 'Thomas A. White', '7', 'Mark S. Hunter', '3', 'Uwe Weierstall', '9', 'Wei Liu', '10', 'Kerim Babaoglu', '6', 'Eric L. Moore', '6', 'Ryan D. Katz', '11', 'Jennifer M. Shipman', '11', 'Margarita Garcia-Calvo', '5', 'Sujata Sharma', '11', 'Payal Sheth', '5', 'Stephen M. Soisson', '6', 'Raymond C. Stevens', '1', '4', 'Vsevolod Katritch', '1', '4', 'Vadim Cherezov', '1']","['Department of Chemistry, Bridge Institute, University of Southern California, Los Angeles, California 90089, USA', 'Institute of Pharmacology and Toxicology, College of Pharmaceutical Sciences, Zhejiang University, 866 Yuhangtang Road, Hangzhou, Zhejiang 310058, China', 'Linac Coherent Light Source, SLAC National Accelerator Laboratory, 2575 Sand Hill Road, Menlo Park, California 94025, USA', 'Department of Biological Sciences, Bridge Institute, University of Southern California, Los Angeles, California 90089, USA', 'MRL, Merck & Co., Inc., 2015 Galloping Hill Road, Kenilworth, New Jersey 07033, USA', 'MRL, Merck & Co., Inc., 770 Sumneytown Pike, West Point, Pennsylvania 19486, USA', 'Center for Free Electron Laser Science, Deutsches Elektronen-Synchrotron DESY, Notkestraße 85, 22607 Hamburg, Germany', 'Department of Physics, University of Hamburg, Luruper Chaussee 149, 22761 Hamburg, Germany', 'Department of Physics, Arizona State University, Tempe, Arizona 85287, USA', 'School of Molecular Sciences and Biodesign Center for Applied Structural Discovery, Biodesign Institute, Arizona State University, Tempe, Arizona 85287, USA', 'MRL, Merck & Co., Inc., 503 Louise Lane, North Wales, Pennsylvania 19454, USA']","['Nature', '(2017)', 'doi:10.1038/nature22035', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t21 December 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t03 March 2017\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t']","['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t21 December 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t03 March 2017\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t']","['Vadim Cherezov', 'Vsevolod Katritch']",[],Structural basis for selectivity and diversity in angiotensin II receptors
"['\nNature |\n\t\t\t\t\tFutures\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tCorrigendum\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Graham Robert Scott', '1']","[""Graham Robert Scott is an English professor and former journalist. He teaches writing and rhetoric at Texas Woman's University.""]","['Nature', '\n\t\t\t544,', '132', '(06 April 2017)', 'doi:10.1038/544132a', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t'],[],[],Cold comforts
"['\nNature |\n\t\t\t\t\tArticle\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tNews and Views\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tArticle\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['M. Agostini', '1', 'M. Allardt', '2', 'A. M. Bakalyarov', '3', 'M. Balata', '1', 'I. Barabanov', '4', 'L. Baudis', '5', 'C. Bauer', '6', 'E. Bellotti', '7', '8', 'S. Belogurov', '4', '9', 'S. T. Belyaev', '3', 'G. Benato', '5', 'A. Bettini', '10', '11', 'L. Bezrukov', '4', 'T. Bode', '12', 'D. Borowicz', '13', '14', 'V. Brudanin', '14', 'R. Brugnera', '10', '11', 'A. Caldwell', '15', 'C. Cattadori', '8', 'A. Chernogorov', '9', 'V. D’Andrea', '1', 'E. V. Demidova', '9', 'N. Di Marco', '1', 'A. di Vacri', '1', 'A. Domula', '2', 'E. Doroshkevich', '4', 'V. Egorov', '14', 'R. Falkenstein', '16', 'O. Fedorova', '4', 'K. Freund', '16', 'N. Frodyma', '13', 'A. Gangapshev', '4', '6', 'A. Garfagnini', '10', '11', 'C. Gooch', '15', 'P. Grabmayr', '16', 'V. Gurentsov', '4', 'K. Gusev', '3', '12', '14', 'J. Hakenmüller', '6', 'A. Hegai', '16', 'M. Heisel', '6', 'S. Hemmer', '10', '11', 'W. Hofmann', '6', 'M. Hult', '17', 'L. V. Inzhechik', '4', 'J. Janicskó Csáthy', '12', 'J. Jochum', '16', 'M. Junker', '1', 'V. Kazalov', '4', 'T. Kihm', '6', 'I. V. Kirpichnikov', '9', 'A. Kirsch', '6', 'A. Kish', '5', 'A. Klimenko', '6', '14', 'R. Kneißl', '15', 'K. T. Knöpfle', '6', 'O. Kochetov', '14', 'V. N. Kornoukhov', '4', '9', 'V. V. Kuzminov', '4', 'M. Laubenstein', '1', 'A. Lazzaro', '12', 'V. I. Lebedev', '3', 'B. Lehnert', '2', 'H. Y. Liao', '15', 'M. Lindner', '6', 'I. Lippi', '11', 'A. Lubashevskiy', '6', '14', 'B. Lubsandorzhiev', '4', 'G. Lutter', '17', 'C. Macolino', '1', 'B. Majorovits', '15', 'W. Maneschg', '6', 'E. Medinaceli', '10', '11', 'M. Miloradovic', '5', 'R. Mingazheva', '5', 'M. Misiaszek', '13', 'P. Moseev', '4', 'I. Nemchenok', '14', 'D. Palioselitis', '15', 'K. Panas', '13', 'L. Pandola', '18', 'K. Pelczar', '13', 'A. Pullia', '19', 'S. Riboldi', '19', 'N. Rumyantseva', '14', 'C. Sada', '10', '11', 'F. Salamida', '8', 'M. Salathe', '6', 'C. Schmitt', '16', 'B. Schneider', '2', 'S. Schönert', '12', 'J. Schreiner', '6', 'O. Schulz', '15', 'A.-K. Schütz', '16', 'B. Schwingenheuer', '6', 'O. Selivanenko', '4', 'E. Shevchik', '14', 'M. Shirchenko', '14', 'H. Simgen', '6', 'A. Smolnikov', '6', '14', 'L. Stanco', '11', 'L. Vanhoefer', '15', 'A. A. Vasenko', '9', 'A. Veresnikova', '4', 'K. von Sturm', '10', '11', 'V. Wagner', '6', 'M. Walter', '5', 'A. Wegmann', '6', 'T. Wester', '2', 'C. Wiesinger', '12', 'M. Wojcik', '13', 'E. Yanovich', '4', 'I. Zhitnikov', '14', 'S. V. Zhukov', '3', 'D. Zinatulina', '14', 'K. Zuber', '2', 'G. Zuzel', '13', 'The GERDA Collaboration']","['INFN Laboratori Nazionali del Gran Sasso and Gran Sasso Science Institute, Assergi, Italy', 'Institut für Kern- und Teilchenphysik, Technische Universität Dresden, Dresden, Germany', 'National Research Centre “Kurchatov Institute”, Moscow, Russia', 'Institute for Nuclear Research of the Russian Academy of Sciences, Moscow, Russia', 'Physik Institut der Universität Zürich, Zurich, Switzerland', 'Max-Planck-Institut für Kernphysik, Heidelberg, Germany', 'Dipartimento di Fisica, Università Milano Bicocca, Milan, Italy', 'INFN Milano Bicocca, Milan, Italy', 'Institute for Theoretical and Experimental Physics, Moscow, Russia', 'Dipartimento di Fisica e Astronomia dell ‘Università di Padova, Padua, Italy', 'INFN Padova, Padua, Italy', 'Physik Department and Excellence Cluster Universe, Technische Universität München, Germany', 'Institute of Physics, Jagiellonian University, Cracow, Poland', 'Joint Institute for Nuclear Research, Dubna, Russia', 'Max-Planck-Institut für Physik, Munich, Germany', 'Physikalisches Institut, Eberhard Karls Universität Tübingen, Tübingen, Germany', 'European Commission, JRC-Geel, Geel, Belgium', 'INFN Laboratori Nazionali del Sud, Catania, Italy', 'Dipartimento di Fisica, Università degli Studi di Milano e INFN Milano, Milan, Italy', 'The GERDA Collaboration']","['Nature', '\n\t\t\t544,', '47–52', '(06 April 2017)', 'doi:10.1038/nature21717', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t22 November 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t19 February 2017\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t']","['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t22 November 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t19 February 2017\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t']",[],"['Experimental particle physics', 'Experimental nuclear physics']",Background-free search for neutrinoless double-β decay of 76Ge with GERDA
"['\nNature |\n\t\t\t\t\tBooks and Arts\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tBooks and Arts\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tCorrespondence\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Robert P. Crease', '1']","['Robert P. Crease is a professor in the philosophy department at Stony Brook University, New York, and co-editor-in-chief of Physics in Perspective.', 'Robert P. Crease is a professor in the philosophy department at Stony Brook University, New York, and co-editor-in-chief of Physics in Perspective.']","['Nature', '\n\t\t\t544,', '34', '(06 April 2017)', 'doi:10.1038/544034a', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t'],"['Robert P. Crease', 'Robert P. Crease']",[],Physics: Revelations of fundamental science
"['\nNature |\n\t\t\t\t\tCorrespondence\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tBooks and Arts\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tCorrespondence\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Matthias Fladung', '1']","['Thünen Institute of Forest Genetics, Grosshansdorf, Germany.']","['Nature', '\n\t\t\t544,', '35', '(06 April 2017)', 'doi:10.1038/544035a', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t'],['Matthias Fladung'],"['Genetics', 'Agriculture', 'Policy']",Gene editing: Debate is failing Europe's geneticists
"['\nNature |\n\t\t\t\t\tBooks and Arts\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tBooks and Arts\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tBooks and Arts\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Rosalind Metcalfe', '1']","['Rosalind Metcalfe is Nature’s Books & Arts editorial assistant.', 'Rosalind Metcalfe is Nature’s Books & Arts editorial assistant.']","['Nature', '\n\t\t\t544,', '28–34', '(06 April 2017)', 'doi:10.1038/544028b', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t'],[],[],New in Paperback
"['\nNature |\n\t\t\t\t\tCorrespondence\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tCorrespondence\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tCorrespondence\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Robert Tijssen', '1', 'Alfredo Yegros', '1']","['Leiden University, the Netherlands.']","['Nature', '\n\t\t\t544,', '35', '(06 April 2017)', 'doi:10.1038/544035c', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t'],['Robert Tijssen'],"['Publishing', 'Research management', 'Politics']",Brexit: UK universities and European industry
"['\nNature |\n\t\t\t\t\tCorrespondence\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tCorrespondence\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tNews and Views\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Ole John Nielsen', '1']","['University of Copenhagen, Denmark.']","['Nature', '\n\t\t\t544,', '35', '(06 April 2017)', 'doi:10.1038/544035e', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t']",['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t'],['Ole John Nielsen'],"['Communication', 'History', 'Research management']",Outreach: Local problems are a low research priority
[],[],[],[],[],[],[],Hummingbirds spur on rapid plant evolution 
"['\nNature |\n\t\t\t\t\tLetter\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Johannes Felsenberg', '1', 'Oliver Barnstedt', '1', 'Paola Cognigni', '1', 'Suewei Lin', '1', '†', 'Scott Waddell', '1']","['Centre for Neural Circuits and Behaviour, The University of Oxford, Tinsley Building, Mansfield Road, Oxford OX1 3SR, UK']","['Nature', '(2017)', 'doi:10.1038/nature21716', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t24 August 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t21 February 2017\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t']","['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t24 August 2016\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t21 February 2017\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t']",['Scott Waddell'],[],Re-evaluation of learned information in Drosophila
"['\nNature |\n\t\t\t\t\tLetter\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t', '\nNature\n | \n\t\t\t\t\t\t\t\t\tLetter\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t']","['Moritz Mall', '1', 'Michael S. Kareta', '1', '†', 'Soham Chanda', '1', '2', 'Henrik Ahlenius', '3', 'Nicholas Perotti', '1', 'Bo Zhou', '1', '2', 'Sarah D. Grieder', '1', 'Xuecai Ge', '4', '†', 'Sienna Drake', '3', 'Cheen Euong Ang', '1', 'Brandon M. Walker', '1', 'Thomas Vierbuchen', '1', '†', 'Daniel R. Fuentes', '1', 'Philip Brennecke', '5', '†', 'Kazuhiro R. Nitta', '6', '†', 'Arttu Jolma', '6', 'Lars M. Steinmetz', '5', '7', 'Jussi Taipale', '6', '8', 'Thomas C. Südhof', '2', 'Marius Wernig', '1']","['Department of Pathology and Institute for Stem Cell Biology and Regenerative Medicine, Stanford University, Stanford, California 94305, USA', 'Department of Molecular and Cellular Physiology and Howard Hughes Medical Institute, Stanford University, Stanford, California 94305, USA', 'Department of Clinical Sciences, Division of Neurology and Lund Stem Cell Center, Lund University, 221 84 Lund, Sweden', 'Department of Developmental Biology, Stanford University, Stanford, California 94305, USA', 'Department of Genetics, Stanford University, Stanford, California 94305, USA', 'Division of Functional Genomics and Systems Biology, Department of Medical Biochemistry and Biophysics, Karolinska Institutet, 171 77 Stockholm, Sweden', 'Genome Biology Unit, European Molecular Biology Laboratory (EMBL), 69117 Heidelberg, Germany', 'Genome Scale Biology Program, University of Helsinki, 00014 Helsinki, Finland']","['Nature', '(2017)', 'doi:10.1038/nature21722', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t05 August 2015\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t23 February 2017\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t']","['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t05 August 2015\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t23 February 2017\n\t\t\t\t\t\t\t\t\t\t\t\t', '\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t05 April 2017\t\t\t\t\t\t\t']",['Marius Wernig'],[],Myt1l safeguards neuronal identity by actively repressing many non-neuronal fates
